symbol,date,open,high,low,close,volume,change,changePercent,vwap
JNJ,2024-12-26,145.51,146.37,145.09,145.58,4656981,0.07,0.04810666,145.6375
JNJ,2024-12-27,144.87,146.6,144.68,145.05,5588306,0.18,0.12425,145.3
JNJ,2024-12-30,144.84,144.88,142.95,143.34,6268692,-1.5,-1.04,144.0025
JNJ,2024-12-31,143.76,144.67,143.31,144.62,5811401,0.86,0.59822,144.09
JNJ,2025-01-02,145.23,145.77,143.78,144.02,6051330,-1.21,-0.83316,144.7
JNJ,2025-01-03,144.07,144.57,143.62,144.19,5879816,0.12,0.08329284,144.1125
JNJ,2025-01-06,143.51,144.82,142.93,143.66,7910493,0.15,0.10452,143.73
JNJ,2025-01-07,143.76,147.18,143.59,146.23,8422010,2.47,1.72,145.19
JNJ,2025-01-08,145.49,145.59,141.44,142.27,11175552,-3.22,-2.21,143.6975
JNJ,2025-01-10,141.0,143.67,140.68,142.06,8821541,1.06,0.75177,141.8525
JNJ,2025-01-13,142.98,145.07,142.31,144.47,10376377,1.49,1.04,143.7075
JNJ,2025-01-14,144.5,144.81,142.86,144.75,8681741,0.25,0.17301,144.23
JNJ,2025-01-15,145.31,146.05,144.26,144.97,7434562,-0.34,-0.23398,145.1475
JNJ,2025-01-16,144.32,148.07,144.06,147.77,8964016,3.45,2.39,146.055
JNJ,2025-01-17,147.44,148.38,146.61,147.03,10773054,-0.41,-0.27808,147.365
JNJ,2025-01-21,147.56,148.86,147.05,148.15,11111747,0.59,0.39984,147.905
JNJ,2025-01-22,144.0,145.47,142.11,145.27,16834747,1.27,0.88194,144.2125
JNJ,2025-01-23,145.44,147.91,144.81,146.64,10506361,1.2,0.82508,146.2
JNJ,2025-01-24,146.81,147.63,146.38,146.82,9887682,0.015,0.00681153,146.91
JNJ,2025-01-27,148.45,153.45,148.0,152.91,15152314,4.46,3.0,150.7025
JNJ,2025-01-28,152.66,152.97,150.3,150.38,10320613,-2.28,-1.49,151.5775
JNJ,2025-01-29,150.5,151.88,150.0,151.15,7156421,0.65,0.43189,150.8825
JNJ,2025-01-30,151.91,154.14,151.36,152.87,8910983,0.96,0.63195,152.57
JNJ,2025-01-31,152.62,153.18,152.06,152.15,8458715,-0.47,-0.30795,152.5025
JNJ,2025-02-03,152.0,152.47,150.78,151.87,6687487,-0.13,-0.08552632,151.78
JNJ,2025-02-04,151.36,154.18,150.95,153.49,9645289,2.13,1.41,152.495
JNJ,2025-02-05,153.82,154.73,153.31,154.69,8946957,0.87,0.5656,154.1375
JNJ,2025-02-06,154.79,154.84,153.38,153.51,7418468,-1.28,-0.82693,154.13
JNJ,2025-02-07,153.53,154.49,152.8,153.12,6204916,-0.41,-0.26705,153.485
JNJ,2025-02-10,153.61,154.37,152.29,154.24,6936561,0.63,0.41013,153.6275
JNJ,2025-02-11,154.11,156.39,153.94,156.13,7554811,2.02,1.31,155.1425
JNJ,2025-02-12,155.27,155.66,154.27,155.26,7746014,-0.01,-0.00644039,155.115
JNJ,2025-02-13,155.26,158.13,154.79,157.25,10705077,1.99,1.28,156.3575
JNJ,2025-02-14,157.29,157.47,156.06,156.15,6411840,-1.14,-0.72478,156.7425
JNJ,2025-02-18,154.14,155.45,153.24,154.99,9670700,0.85,0.55145,154.455
JNJ,2025-02-19,155.0,158.3,154.75,157.89,7974736,2.89,1.86,156.485
JNJ,2025-02-20,156.95,159.95,156.95,159.68,7224030,2.73,1.74,158.3825
JNJ,2025-02-21,159.88,163.51,159.28,162.3,12546930,2.42,1.51,161.2425
JNJ,2025-02-24,162.68,164.87,162.05,163.74,10201917,1.06,0.65159,163.335
JNJ,2025-02-25,164.1,166.43,163.94,166.09,12303700,1.99,1.21,165.14
JNJ,2025-02-26,165.08,165.13,162.56,163.08,11396410,-2.0,-1.21,163.9625
JNJ,2025-02-27,162.31,163.95,161.73,163.73,8364600,1.42,0.87487,162.93
JNJ,2025-02-28,164.31,165.94,162.7,165.02,12037415,0.71,0.43211,164.4925
JNJ,2025-03-03,164.96,167.33,164.84,167.28,9191500,2.32,1.41,166.1025
JNJ,2025-03-04,168.08,169.99,165.32,165.42,11999962,-2.66,-1.58,167.2025
JNJ,2025-03-05,164.51,166.46,163.53,165.12,8745050,0.61,0.3708,164.905
JNJ,2025-03-06,165.0,165.87,163.51,165.83,8037900,0.83,0.50303,165.0525
JNJ,2025-03-07,165.13,168.46,164.7,166.69,9637600,1.56,0.94471,166.245
JNJ,2025-03-10,167.48,169.9,167.05,167.7,17559000,0.22,0.13136,168.0325
JNJ,2025-03-11,167.2,167.3,165.05,165.86,9890648,-1.34,-0.80144,166.3525
JNJ,2025-03-12,163.73,164.21,162.23,162.85,8010700,-0.88,-0.53747,163.255
JNJ,2025-03-13,163.43,164.54,162.66,162.99,5286734,-0.44,-0.26923,163.405
JNJ,2025-03-14,162.12,163.15,161.1,162.81,6235800,0.69,0.42561,162.295
JNJ,2025-03-17,162.41,163.5,161.73,162.84,6669815,0.43,0.26476,162.62
JNJ,2025-03-18,163.44,164.86,162.97,164.25,7348974,0.81,0.49559,163.88
JNJ,2025-03-19,163.97,164.36,162.21,162.99,5936637,-0.98,-0.59767,163.3825
JNJ,2025-03-20,163.0,163.2,161.93,163.02,7485930,0.02,0.01226994,162.7875
JNJ,2025-03-21,163.0,164.13,162.48,163.63,17047106,0.63,0.3865,163.31
JNJ,2025-03-24,162.84,164.39,162.5,163.29,8046565,0.45,0.27634,163.255
JNJ,2025-03-25,163.52,164.19,160.56,161.02,7456200,-2.5,-1.53,162.3225
JNJ,2025-03-26,161.21,162.49,160.64,161.72,7223773,0.51,0.31636,161.515
JNJ,2025-03-27,162.35,164.07,161.32,163.13,6752500,0.78,0.48044,162.7175
JNJ,2025-03-28,163.59,164.52,162.91,163.71,5760545,0.12,0.07335412,163.6825
JNJ,2025-03-31,164.37,166.63,164.23,165.84,12481400,1.47,0.89432,165.2675
JNJ,2025-04-01,160.73,161.81,153.13,153.25,23303100,-7.48,-4.65,157.23
JNJ,2025-04-02,154.01,155.79,153.45,155.36,10356920,1.35,0.87657,154.6525
JNJ,2025-04-03,158.75,160.65,157.48,159.82,13249313,1.07,0.67402,159.175
JNJ,2025-04-04,159.16,159.82,152.93,153.24,16601728,-5.91,-3.72,156.2875
JNJ,2025-04-07,151.28,152.71,147.4,150.62,18083040,-0.66,-0.43628,150.5025
JNJ,2025-04-08,153.59,153.59,148.0,150.0,12018400,-3.59,-2.34,151.295
JNJ,2025-04-09,142.2,153.19,141.5,150.97,18773742,8.77,6.17,146.965
JNJ,2025-04-10,150.37,151.2,145.13,148.69,13830500,-1.68,-1.12,148.8475
JNJ,2025-04-11,149.33,152.35,148.19,151.73,9943900,2.4,1.61,150.4
JNJ,2025-04-14,151.59,154.67,151.17,154.36,10685338,2.78,1.83,152.9475
JNJ,2025-04-15,155.7,156.3,152.1,153.62,10847700,-2.08,-1.34,154.43
JNJ,2025-04-16,155.37,155.63,152.24,153.91,7987296,-1.46,-0.93969,154.2875
JNJ,2025-04-17,154.16,159.44,154.16,157.47,10981100,3.31,2.15,156.3075
JNJ,2025-04-21,157.96,158.23,155.49,156.92,6285438,-1.04,-0.65839,157.15
JNJ,2025-04-22,157.55,158.72,156.26,157.75,7136321,0.2,0.12694,157.57
JNJ,2025-04-23,156.49,157.1,154.33,155.24,9099438,-1.25,-0.79877,155.79
JNJ,2025-04-24,155.8,155.9,153.44,154.93,8310425,-0.87,-0.55841,155.0175
JNJ,2025-04-25,154.32,154.9,152.45,154.58,8643927,0.26,0.16848,154.0625
JNJ,2025-04-28,155.5,155.81,153.82,155.35,5815200,-0.15,-0.09646302,155.12
JNJ,2025-04-29,155.45,157.02,154.29,155.91,5246725,0.46,0.29592,155.6675
JNJ,2025-04-30,158.2,158.2,155.02,156.31,9598200,-1.89,-1.19,156.9325
JNJ,2025-05-01,155.0,155.09,153.36,154.46,7325849,-0.54,-0.34839,154.4775
JNJ,2025-05-02,156.07,156.72,155.04,156.12,5974539,0.05,0.03203691,155.9875
JNJ,2025-05-05,156.67,156.79,154.73,155.0,5464496,-1.67,-1.07,155.7975
JNJ,2025-05-06,154.82,155.9,153.69,154.47,8644200,-0.35,-0.22607,154.72
JNJ,2025-05-07,154.74,157.94,154.5,157.3,7854106,2.56,1.65,156.12
JNJ,2025-05-08,155.82,157.03,154.78,155.66,7606100,-0.16,-0.10268,155.8225
JNJ,2025-05-09,155.42,156.06,153.81,154.22,6520449,-1.2,-0.7721,154.8775
JNJ,2025-05-12,152.02,155.36,151.18,154.14,9023800,2.12,1.39,153.175
JNJ,2025-05-13,151.7,151.7,148.08,148.44,10549609,-3.26,-2.15,149.98
JNJ,2025-05-14,148.67,148.82,146.12,146.36,10216000,-2.3,-1.55,147.4925
JNJ,2025-05-15,148.0,149.65,147.33,149.61,7945800,1.61,1.09,148.6475
JNJ,2025-05-16,149.67,151.5,149.22,151.33,8051200,1.66,1.11,150.43
JNJ,2025-05-19,151.89,152.66,151.05,152.49,12639948,0.6,0.39502,152.0225
JNJ,2025-05-20,152.33,154.04,152.12,153.66,7351500,1.33,0.8731,153.0375
JNJ,2025-05-21,153.19,154.43,153.0,153.18,7032225,-0.01,-0.00652784,153.45
JNJ,2025-05-22,152.65,153.32,151.37,152.61,7535335,-0.035,-0.02620373,152.4875
JNJ,2025-05-23,153.0,153.48,152.21,152.94,6727539,-0.06,-0.03921569,152.9075
JNJ,2025-05-27,152.52,154.04,151.93,153.25,6990700,0.73,0.47863,152.935
JNJ,2025-05-28,153.28,153.64,151.93,152.43,8459310,-0.85,-0.55454,152.82
JNJ,2025-05-29,151.75,154.04,151.56,153.58,6810982,1.83,1.21,152.7325
JNJ,2025-05-30,153.9,155.71,153.22,155.21,15529716,1.31,0.8512,154.51
JNJ,2025-06-02,154.48,155.54,152.3,155.4,6669669,0.92,0.59555,154.43
JNJ,2025-06-03,154.8,155.66,154.08,154.42,8209800,-0.38,-0.24548,154.74
JNJ,2025-06-04,154.93,154.93,153.13,153.22,6983900,-1.71,-1.1,154.0525
JNJ,2025-06-05,153.68,154.09,152.64,153.66,5296258,-0.02,-0.01301406,153.5175
JNJ,2025-06-06,154.0,156.03,154.0,155.03,5391841,1.03,0.66883,154.765
JNJ,2025-06-09,154.85,155.99,154.45,155.23,5319232,0.38,0.2454,155.13
JNJ,2025-06-10,155.43,157.44,155.02,156.45,6791881,1.02,0.65624,156.085
JNJ,2025-06-11,156.3,156.6,154.73,155.26,6016039,-1.04,-0.66539,155.7225
JNJ,2025-06-12,156.24,156.68,155.17,156.66,7075511,0.42,0.26882,156.1875
JNJ,2025-06-13,155.97,157.67,155.97,157.1,6587849,1.13,0.7245,156.6775
JNJ,2025-06-16,156.42,156.5,154.45,155.22,7024000,-1.2,-0.76717,155.6475
JNJ,2025-06-17,154.97,155.28,152.1,152.38,6407100,-2.59,-1.67,153.6825
JNJ,2025-06-18,152.57,152.65,150.71,150.73,8325237,-1.84,-1.21,151.665
JNJ,2025-06-20,151.26,151.4,149.04,149.79,22605500,-1.47,-0.97184,150.3725
JNJ,2025-06-23,149.74,151.43,149.74,151.32,7397900,1.58,1.06,150.5575
JNJ,2025-06-24,151.5,152.72,150.98,152.19,9544217,0.69,0.45545,151.8475
JNJ,2025-06-25,151.38,153.07,150.73,152.28,7153708,0.9,0.59453,151.865
JNJ,2025-06-26,152.7,153.22,151.53,152.01,7156903,-0.69,-0.45187,152.365
JNJ,2025-06-27,152.01,153.33,151.01,152.41,10010800,0.4,0.26314,152.19
JNJ,2025-06-30,152.16,152.97,151.52,152.75,9039552,0.59,0.38775,152.35
JNJ,2025-07-01,153.0,157.75,152.81,155.92,10896700,2.92,1.91,154.87
JNJ,2025-07-02,156.0,156.3,155.07,155.56,5544030,-0.44,-0.28205,155.7325
JNJ,2025-07-03,155.43,156.28,154.88,156.01,3482521,0.58,0.37316,155.65
JNJ,2025-07-07,156.02,156.35,154.89,155.27,6270900,-0.75,-0.48071,155.6325
JNJ,2025-07-08,154.48,156.76,154.21,155.79,6438221,1.31,0.84801,155.31
JNJ,2025-07-09,155.79,156.69,155.07,156.28,6147685,0.49,0.31453,155.9575
JNJ,2025-07-10,156.1,159.24,155.82,157.69,6733128,1.59,1.02,157.2125
JNJ,2025-07-11,157.09,157.18,155.18,156.9,7872172,-0.185,-0.12095,156.5875
JNJ,2025-07-14,156.87,157.47,155.52,156.82,10185632,-0.05,-0.03187353,156.67
JNJ,2025-07-15,156.36,157.19,154.8,155.17,6873200,-1.19,-0.76106,155.88
JNJ,2025-07-16,160.3,166.12,159.8,164.78,22134800,4.48,2.79,162.75
JNJ,2025-07-17,163.18,164.7,162.3,162.98,11295747,-0.2,-0.12256,163.29
JNJ,2025-07-18,163.93,165.1,163.36,163.7,9793046,-0.23,-0.1403,164.0225
JNJ,2025-07-21,163.77,164.92,162.78,164.36,8254003,0.59,0.36026,163.9575
JNJ,2025-07-22,165.0,168.06,164.71,167.93,9288000,2.93,1.78,166.425
JNJ,2025-07-23,168.6,169.12,166.59,169.1,10617636,0.5,0.29656,168.3525
JNJ,2025-07-24,169.5,169.99,168.88,169.56,6636918,0.06,0.03539823,169.4825
JNJ,2025-07-25,169.75,169.88,167.44,168.3,6255183,-1.45,-0.8542,168.8425
JNJ,2025-07-28,167.86,167.94,165.05,166.22,8014640,-1.64,-0.977,166.7675
JNJ,2025-07-29,166.67,168.78,166.37,168.11,7663408,1.44,0.86398,167.4825
JNJ,2025-07-30,167.7,168.61,166.78,167.26,6189200,-0.435,-0.26237,167.5875
JNJ,2025-07-31,165.93,167.07,164.23,164.74,11036200,-1.19,-0.71717,165.4925
JNJ,2025-08-01,165.48,167.62,164.79,167.33,8928229,1.86,1.12,166.305
JNJ,2025-08-04,167.03,171.19,166.64,171.04,12679100,4.01,2.4,168.975
JNJ,2025-08-05,170.54,171.56,169.65,170.74,7934442,0.2,0.11727,170.6225
JNJ,2025-08-06,169.91,172.18,169.68,170.59,8957240,0.68,0.40021,170.59
JNJ,2025-08-07,171.17,171.62,169.92,171.53,9315942,0.36,0.21032,171.06
JNJ,2025-08-08,171.02,173.96,170.39,173.33,7686800,2.31,1.35,172.175
JNJ,2025-08-11,173.4,174.6,173.05,173.82,7256800,0.42,0.24221,173.7175
JNJ,2025-08-12,174.0,174.76,171.81,172.78,7917437,-1.22,-0.70115,173.3375
JNJ,2025-08-13,173.0,174.54,172.7,174.42,5878700,1.42,0.82081,173.665
JNJ,2025-08-14,174.31,175.72,172.72,174.72,8241942,0.41,0.23521,174.3675
JNJ,2025-08-15,175.57,177.27,174.96,176.64,9477600,1.07,0.60944,176.11
JNJ,2025-08-18,176.5,177.57,176.1,176.25,9284138,-0.25,-0.14164,176.605
JNJ,2025-08-19,176.04,178.18,175.98,177.8,9274200,1.76,0.99977,177.0
JNJ,2025-08-20,178.5,180.61,178.0,178.84,9030396,0.34,0.19048,178.9875
JNJ,2025-08-21,178.55,180.08,178.16,178.93,8859600,0.38,0.21283,178.93
JNJ,2025-08-22,180.04,181.16,177.47,179.29,9524308,-0.745,-0.41657,179.49
JNJ,2025-08-25,179.52,180.26,178.29,178.41,6229149,-1.11,-0.61832,179.12
JNJ,2025-08-26,176.75,177.16,175.77,176.49,9145045,-0.255,-0.1471,176.5425
JNJ,2025-08-27,176.97,177.69,176.16,176.79,5951100,-0.18,-0.10171,176.9025
JNJ,2025-08-28,176.37,176.49,174.63,175.45,6424700,-0.92,-0.52163,175.735
JNJ,2025-08-29,175.97,177.41,175.45,177.17,6942311,1.2,0.68193,176.5
JNJ,2025-09-02,177.47,179.2,176.89,178.06,9049003,0.59,0.33245,177.905
JNJ,2025-09-03,177.67,178.29,176.53,178.0,7111700,0.33,0.18574,177.6225
JNJ,2025-09-04,178.0,178.9,177.55,178.76,7854833,0.76,0.42697,178.3025
JNJ,2025-09-05,178.0,179.51,176.56,178.43,9733803,0.43,0.24157,178.125
JNJ,2025-09-08,177.36,179.45,176.7,178.13,8382514,0.77,0.43415,177.91
JNJ,2025-09-09,178.0,178.09,176.45,176.96,6005703,-1.04,-0.58427,177.375
JNJ,2025-09-10,176.3,176.61,174.33,175.79,6891600,-0.51,-0.28928,175.7575
JNJ,2025-09-11,175.75,178.85,175.63,178.5,5792527,2.75,1.56,177.1825
JNJ,2025-09-12,177.71,178.8,176.72,178.06,7220473,0.355,0.19695,177.8225
JNJ,2025-09-15,177.76,178.99,176.93,177.4,4768547,-0.36,-0.20252,177.77
JNJ,2025-09-16,177.57,177.62,175.65,176.46,7959652,-1.11,-0.62511,176.825
JNJ,2025-09-17,176.71,178.51,176.59,177.2,6715188,0.49,0.27729,177.2525
JNJ,2025-09-18,176.6,177.02,173.87,174.16,8200900,-2.44,-1.38,175.4125
JNJ,2025-09-19,174.69,177.16,173.33,176.19,25621000,1.5,0.85866,175.3425
JNJ,2025-09-22,176.09,176.64,174.12,174.21,7193900,-1.88,-1.07,175.265
JNJ,2025-09-23,174.89,176.97,174.83,176.58,8350743,1.69,0.96632,175.8175
JNJ,2025-09-24,176.14,176.95,175.74,176.69,6676800,0.55,0.31225,176.38
JNJ,2025-09-25,177.2,178.4,175.91,177.73,8475000,0.53,0.2991,177.31
JNJ,2025-09-26,178.6,179.91,177.32,179.71,8634403,1.11,0.6215,178.885
JNJ,2025-09-29,179.83,181.87,179.8,181.62,8597100,1.8,0.99538,180.78
JNJ,2025-09-30,181.7,185.99,181.07,185.42,11569019,3.72,2.05,183.545
JNJ,2025-10-01,186.0,186.56,183.91,186.05,13063800,0.05,0.02688172,185.63
JNJ,2025-10-02,184.19,186.59,184.09,185.98,7728100,1.79,0.97182,185.2125
JNJ,2025-10-03,187.06,189.78,186.91,188.64,8675100,1.58,0.84465,188.0975
JNJ,2025-10-06,188.0,189.92,187.37,188.16,5806100,0.16,0.08510638,188.3625
JNJ,2025-10-07,183.77,189.23,182.94,188.89,8776800,5.12,2.79,186.2075
JNJ,2025-10-08,188.87,190.22,188.27,189.69,5751200,0.82,0.43416,189.2625
JNJ,2025-10-09,190.0,192.1,189.73,191.08,7484800,1.08,0.56842,190.7275
JNJ,2025-10-10,192.01,192.07,189.85,190.72,9598019,-1.29,-0.67184,191.1625
JNJ,2025-10-13,189.83,191.3,189.28,190.9,7979500,1.07,0.56366,190.3275
JNJ,2025-10-14,192.92,194.4,185.88,190.85,13613340,-2.07,-1.07,191.0125
JNJ,2025-10-15,191.48,193.57,189.3,191.17,9473000,-0.31,-0.1619,191.38
JNJ,2025-10-16,191.34,193.05,190.43,192.12,10611800,0.785,0.40765,191.735
JNJ,2025-10-17,192.5,193.6,191.68,193.22,7764449,0.72,0.37403,192.75
JNJ,2025-10-20,193.5,194.48,192.33,193.72,8034740,0.22,0.1137,193.5075
JNJ,2025-10-21,193.01,193.55,191.77,191.88,6716360,-1.13,-0.58546,192.5525
JNJ,2025-10-22,192.0,193.45,191.78,192.94,6343472,0.94,0.48958,192.5425
JNJ,2025-10-23,192.56,194.0,191.54,192.47,8882500,-0.09,-0.04673868,192.6425
JNJ,2025-10-24,192.2,192.31,189.42,190.4,6903400,-1.8,-0.93652,191.0825
JNJ,2025-10-27,189.99,190.8,189.53,190.3,7126000,0.31,0.16317,190.155
JNJ,2025-10-28,189.26,189.51,186.62,186.93,8329500,-2.33,-1.23,188.08
JNJ,2025-10-29,186.7,187.1,184.66,186.6,10551100,-0.1,-0.05356186,186.265
JNJ,2025-10-30,187.08,189.38,186.91,189.05,7072517,1.97,1.05,188.105
JNJ,2025-10-31,187.46,189.5,186.76,188.87,8791700,1.41,0.75216,188.1475
JNJ,2025-11-03,189.0,189.03,185.52,186.26,7542636,-2.74,-1.45,187.4525
JNJ,2025-11-04,186.83,187.82,185.62,186.86,7209400,0.03,0.01605738,186.7825
JNJ,2025-11-05,186.64,187.83,185.4,186.0,5049443,-0.64,-0.34291,186.4675
JNJ,2025-11-06,186.76,187.52,185.37,186.97,6767417,0.21,0.11244,186.655
JNJ,2025-11-07,187.74,188.35,185.7,186.57,6959209,-1.17,-0.6232,187.09
JNJ,2025-11-10,186.0,188.42,185.12,188.41,5324077,2.41,1.3,186.9875
JNJ,2025-11-11,189.39,193.92,189.05,193.83,7465600,4.45,2.34,191.5475
JNJ,2025-11-12,193.36,195.55,193.07,194.39,8803005,1.03,0.53269,194.0925
JNJ,2025-11-13,194.21,196.0,193.45,195.25,8631614,1.04,0.5355,194.7275
JNJ,2025-11-14,195.0,197.18,193.55,195.93,8824847,0.93,0.47692,195.415
JNJ,2025-11-17,196.96,200.28,195.9,199.58,13257000,2.62,1.33,198.18
JNJ,2025-11-18,199.01,200.3,198.53,200.0,12468619,0.99,0.49746,199.46
JNJ,2025-11-19,200.0,203.48,199.38,202.51,14690837,2.51,1.25,201.3425
JNJ,2025-11-20,202.0,204.51,201.57,203.07,10612600,1.07,0.5297,202.7875
JNJ,2025-11-21,203.96,206.94,202.99,203.9,13189100,-0.06,-0.02941753,204.4475
JNJ,2025-11-24,203.71,206.12,203.0,206.05,14803900,2.34,1.15,204.72
JNJ,2025-11-25,205.18,207.72,205.18,206.67,10275724,1.49,0.72619,206.1875
JNJ,2025-11-26,206.49,207.81,205.94,207.56,6729000,1.07,0.51818,206.95
JNJ,2025-11-28,207.0,207.46,204.63,206.92,5638300,-0.08,-0.03864734,206.5025
JNJ,2025-12-01,206.5,207.7,205.34,205.34,8473726,-1.16,-0.56174,206.22
JNJ,2025-12-02,205.24,205.61,203.1,205.42,8393600,0.18,0.0877022,204.8425
JNJ,2025-12-03,205.9,207.02,204.99,205.33,8363300,-0.57,-0.27683,205.81
JNJ,2025-12-04,204.59,204.86,201.71,202.48,9049943,-2.11,-1.03,203.41
JNJ,2025-12-05,202.98,203.45,200.81,201.93,7785552,-1.05,-0.51729,202.2925
JNJ,2025-12-08,202.66,203.26,200.99,201.62,7785708,-1.04,-0.51317,202.1325
JNJ,2025-12-09,202.92,205.54,199.91,199.96,7509402,-2.96,-1.46,202.0825
JNJ,2025-12-10,200.59,206.8,200.18,206.54,11599800,5.95,2.97,203.5275
JNJ,2025-12-11,207.9,211.24,207.83,210.01,9009000,2.11,1.01,209.245
JNJ,2025-12-12,210.28,212.27,208.96,211.58,6922700,1.3,0.61822,210.7725
JNJ,2025-12-15,210.35,215.19,209.01,214.17,8467000,3.82,1.82,212.18
JNJ,2025-12-16,214.0,214.73,208.81,209.3,9949810,-4.7,-2.2,211.71
JNJ,2025-12-17,209.39,211.52,208.46,210.33,8457600,0.945,0.44892,209.925
JNJ,2025-12-18,209.8,211.06,207.76,208.31,7499900,-1.49,-0.7102,209.2325
JNJ,2025-12-19,207.56,209.24,206.03,206.37,24803920,-1.19,-0.57333,207.3
JNJ,2025-12-22,206.13,208.08,205.5,207.32,8187800,1.19,0.57731,206.7575
JNJ,2025-12-23,205.02,206.53,203.28,205.78,7047346,0.76,0.3707,205.1525
JNJ,2025-12-24,206.0,207.94,205.57,207.78,2376541,1.78,0.86408,206.8225
JNJ,2025-12-26,207.53,208.04,206.71,207.63,2316730,0.1,0.0481858,207.4775
JNJ,2025-12-29,208.0,209.47,207.38,207.56,4348900,-0.44,-0.21154,208.1025
JNJ,2025-12-30,207.51,207.69,206.52,206.91,3937400,-0.6,-0.28914,207.1575
JNJ,2025-12-31,206.91,207.5,206.37,206.95,4084013,0.04,0.01933208,206.9325
JNJ,2026-01-02,206.82,207.39,203.68,207.35,6325672,0.53,0.25626,206.31
JNJ,2026-01-05,205.87,205.94,200.91,204.31,9477000,-1.56,-0.75776,204.2575
JNJ,2026-01-06,204.6,206.71,204.12,204.79,8107900,0.19,0.09286413,205.055
JNJ,2026-01-07,205.26,208.26,205.03,207.49,7545920,2.23,1.09,206.51
JNJ,2026-01-08,206.93,208.98,204.97,205.75,6557800,-1.18,-0.57024,206.6575
JNJ,2026-01-09,205.91,206.7,204.01,204.39,6154326,-1.52,-0.73819,205.2525
JNJ,2026-01-12,205.55,209.9,203.85,209.72,11794339,4.17,2.03,207.255
JNJ,2026-01-13,209.91,214.39,208.86,213.65,11379600,3.74,1.78,211.7025
JNJ,2026-01-14,214.73,218.86,214.15,218.55,11858800,3.82,1.78,216.5725
JNJ,2026-01-15,218.23,219.75,215.91,219.57,8492116,1.34,0.61403,218.365
JNJ,2026-01-16,219.04,220.11,218.14,218.66,10021515,-0.38,-0.17348,218.9875
XOM,2024-01-16,99.82,100.01,97.53,97.69,20235700,-2.13,-2.13,98.7625
XOM,2024-01-17,96.6,97.96,96.58,96.98,18384015,0.38,0.39337,97.03
XOM,2024-01-18,97.0,97.09,95.82,96.8,20940300,-0.2,-0.20619,96.6775
XOM,2024-01-19,96.72,97.02,96.41,96.95,20088432,0.23,0.2378,96.775
XOM,2024-01-22,96.7,97.1,95.77,96.82,19955946,0.12,0.1241,96.5975
XOM,2024-01-23,96.81,98.5,96.73,97.91,15863433,1.1,1.14,97.4875
XOM,2024-01-24,98.32,99.65,97.74,99.6,17330646,1.28,1.3,98.8275
XOM,2024-01-25,100.31,102.18,99.62,102.13,22089510,1.82,1.81,101.06
XOM,2024-01-26,101.97,103.08,101.19,103.0,20817240,1.03,1.01,102.31
XOM,2024-01-29,102.98,103.2,101.86,103.13,18317549,0.15,0.14566,102.7925
XOM,2024-01-30,102.41,104.88,102.1,104.85,19610934,2.44,2.38,103.56
XOM,2024-01-31,104.74,104.88,102.77,102.81,22415300,-1.93,-1.84,103.8
XOM,2024-02-01,103.57,104.01,101.62,102.39,19240700,-1.18,-1.14,102.8975
XOM,2024-02-02,103.75,104.0,101.61,101.97,21973405,-1.78,-1.72,102.8325
XOM,2024-02-05,101.45,102.38,100.5,101.55,17190900,0.1,0.09857072,101.47
XOM,2024-02-06,102.07,103.04,101.57,102.25,13353286,0.18,0.17635,102.2325
XOM,2024-02-07,102.25,102.73,101.18,102.22,13826832,-0.03,-0.02933985,102.095
XOM,2024-02-08,102.34,104.42,102.11,103.97,19636900,1.63,1.59,103.21
XOM,2024-02-09,104.1,104.84,101.7,101.77,20410510,-2.33,-2.24,103.1025
XOM,2024-02-12,102.16,103.4,102.0,103.17,18173100,1.01,0.98865,102.6825
XOM,2024-02-13,102.76,103.09,100.6,101.34,18917431,-1.42,-1.38,101.9475
XOM,2024-02-14,101.87,102.62,100.42,100.84,17651300,-1.03,-1.01,101.4375
XOM,2024-02-15,100.6,103.94,100.6,103.73,23196310,3.13,3.11,102.2175
XOM,2024-02-16,104.01,104.63,103.52,103.73,20151426,-0.28,-0.2692,103.9725
XOM,2024-02-20,103.84,104.12,102.65,102.75,17650010,-1.09,-1.05,103.34
XOM,2024-02-21,103.02,104.98,102.99,104.85,20999189,1.83,1.78,103.96
XOM,2024-02-22,104.16,105.41,103.45,104.76,20470700,0.6,0.57604,104.445
XOM,2024-02-23,103.88,104.09,102.88,103.84,15975900,-0.04,-0.03850597,103.6725
XOM,2024-02-26,103.72,104.94,103.05,104.25,13360800,0.53,0.51099,103.99
XOM,2024-02-27,104.68,105.15,103.85,104.03,16360000,-0.65,-0.62094,104.4275
XOM,2024-02-28,104.47,105.43,104.0,104.32,14810500,-0.15,-0.14358,104.555
XOM,2024-02-29,104.68,105.07,104.22,104.52,17566100,-0.155,-0.15285,104.6225
XOM,2024-03-01,105.72,106.39,105.38,105.84,18460120,0.12,0.11351,105.8325
XOM,2024-03-04,105.66,105.85,104.03,104.36,18138000,-1.3,-1.23,104.975
XOM,2024-03-05,104.53,106.27,104.32,105.64,19952712,1.11,1.06,105.19
XOM,2024-03-06,106.62,107.57,106.15,106.77,20472800,0.15,0.14069,106.7775
XOM,2024-03-07,106.6,107.98,106.6,107.37,15195406,0.77,0.72233,107.1375
XOM,2024-03-08,107.23,108.4,106.77,108.38,16281500,1.15,1.07,107.695
